Sequence,Start,End
SRR671749,4399249,4400475
SRR671749,4400475,4402085
SRR671749,4402085,4403323
SRR671749,4403323,4405230
SRR671749,4405230,4407044
SRR671749,4407044,4408699
SRR671749,4408699,4410014
SRR671749,4410014,4411397
ERR133985,15,1847
ERR133985,1847,3710
ERR133985,3710,5683
ERR133985,5683,7495
ERR133985,7495,9281
ERR133985,9281,11115
ERR133985,11115,12882
ERR133985,12882,14683
ERR133985,14683,16532
ERR133985,16532,18325
ERR133985,18325,20164
ERR133985,20164,21974
ERR133985,21974,23754
ERR133985,23754,25546
ERR133985,25546,27336
ERR133985,27336,29181
ERR133985,29181,31014
ERR133985,31014,32771
ERR133985,32771,34528
ERR133985,34528,36374
ERR133985,36374,38210
ERR133985,38210,40002
ERR133985,40002,41821
ERR133985,41821,43645
ERR133985,43645,45424
ERR133985,45424,47252
ERR133985,47252,49042
ERR133985,49042,50795
ERR133985,50795,52580
ERR133985,52580,54372
ERR133985,54372,56187
ERR133985,56187,57960
ERR133985,57960,59788
ERR133985,59788,61620
ERR133985,61620,63457
ERR133985,63457,65249
ERR133985,65249,67048
ERR133985,67048,68897
ERR133985,68897,70657
ERR133985,70657,72448
ERR133985,72448,74228
ERR133985,74228,76000
ERR133985,76000,77767
ERR133985,77767,79585
ERR133985,79585,81395
ERR133985,81395,83177
ERR133985,83177,84965
ERR133985,84965,86742
ERR133985,86742,88504
ERR133985,88504,90331
ERR133985,90331,92106
ERR133985,92106,93878
ERR133985,93878,95680
ERR133985,95680,97526
ERR133985,97526,99372
ERR133985,99372,101146
ERR133985,101146,102958
ERR133985,102958,103654
ERR133985,103654,105298
ERR133985,105298,107212
ERR133985,107212,109028
ERR133985,109028,110875
ERR133985,110875,112666
ERR133985,112666,114487
ERR133985,114487,116242
ERR133985,116242,118033
ERR133985,118033,119844
ERR133985,119844,121665
ERR133985,121665,123423
ERR133985,123423,125209
ERR133985,125209,127046
ERR133985,127046,128821
ERR133985,128821,130573
ERR133985,130573,131375
ERR133985,131375,133201
ERR133985,133201,134988
ERR133985,134988,136792
ERR133985,136792,138577
ERR133985,138577,140426
ERR133985,140426,142234
ERR133985,142234,144029
ERR133985,144029,145875
ERR133985,145875,147662
ERR133985,147662,149456
ERR133985,149456,151268
ERR133985,151268,153028
ERR133985,153028,154878
ERR133985,154878,156670
ERR133985,156670,158465
ERR133985,158465,160265
ERR133985,160265,162031
ERR133985,162031,163877
ERR133985,163877,165654
ERR133985,165654,167501
ERR133985,167501,169349
ERR133985,169349,171135
ERR133985,171135,172968
ERR133985,172968,174817
ERR133985,174817,176651
ERR133985,176651,177532
ERR133985,180955,182903
ERR133985,182903,184655
ERR133985,184655,186471
ERR133985,186471,187411
ERR133985,187411,188920
ERR133985,188920,190754
ERR133985,190754,192547
ERR133985,192547,194388
ERR133985,194388,196146
ERR133985,196146,197945
ERR133985,197945,199704
ERR133985,199704,201528
ERR133985,201528,203368
ERR133985,203368,205184
ERR133985,205184,206990
ERR133985,206990,208764
ERR133985,208764,210599
ERR133985,210599,212419
ERR133985,212419,214187
ERR133985,214187,216011
ERR133985,216011,217783
ERR133985,217783,219574
ERR133985,219574,221401
ERR133985,221401,223216
ERR133985,223216,225037
ERR133985,225037,226844
ERR133985,226844,228603
ERR133985,228603,230437
ERR133985,230437,232228
ERR133985,232228,234029
ERR133985,234029,235786
ERR133985,235786,237542
ERR133985,237542,239356
ERR133985,239356,241168
ERR133985,241168,243018
ERR133985,243018,244838
ERR133985,244838,246641
ERR133985,246641,248440
ERR133985,248440,250200
ERR133985,250200,251968
ERR133985,251968,253732
ERR133985,253732,255519
ERR133985,255519,257348
ERR133985,257348,259179
ERR133985,259179,260934
ERR133985,260934,262688
ERR133985,262688,264498
ERR133985,264498,266343
ERR133985,266343,268160
ERR133985,268160,269992
ERR133985,269992,271821
ERR133985,271821,273551
ERR133985,273551,275355
ERR133985,275355,277120
ERR133985,277120,278900
ERR133985,278900,280709
ERR133985,280709,282499
ERR133985,282499,284342
ERR133985,284342,286110
ERR133985,286110,287894
ERR133985,287894,289694
ERR133985,289694,291457
ERR133985,291457,293166
ERR133985,293166,295006
ERR133985,295006,296787
ERR133985,296787,298626
ERR133985,298626,300467
ERR133985,300467,302259
ERR133985,302259,304007
ERR133985,304007,305941
ERR133985,305941,307858
ERR133985,307858,309658
ERR133985,309658,311511
ERR133985,311511,313314
ERR133985,313314,315142
ERR133985,315142,316951
ERR133985,316951,318773
ERR133985,318773,320569
ERR133985,320569,322323
ERR133985,322323,324107
ERR133985,324107,325937
ERR133985,325937,327716
ERR133985,327716,329472
ERR133985,329472,331264
ERR133985,331264,333085
ERR133985,333085,333417
ERR133985,339071,341000
ERR133985,341000,343000
ERR133985,343000,344976
ERR133985,344976,346800
ERR133985,346800,348552
ERR133985,348552,349618
ERR133985,349618,351500
ERR133985,351500,353396
ERR133985,353396,355245
ERR133985,355245,357043
ERR133985,357043,358857
ERR133985,358857,360613
ERR133985,360613,361327
ERR133985,361327,363171
ERR133985,363171,365057
ERR133985,365057,366140
ERR133985,375708,377662
ERR133985,377662,379449
ERR133985,379449,381211
ERR133985,381211,383015
ERR133985,383015,384856
ERR133985,384856,386696
ERR133985,386696,388491
ERR133985,388491,390252
ERR133985,390252,392029
ERR133985,392029,393811
ERR133985,393811,395624
ERR133985,395624,397423
ERR133985,397423,399174
ERR133985,399174,401174
ERR133985,401174,402774
ERR133985,402774,404600
ERR133985,404600,406422
ERR133985,406422,408178
ERR133985,408178,409987
ERR133985,409987,411800
ERR133985,411800,413601
ERR133985,413601,415362
ERR133985,415362,417150
ERR133985,417150,418994
ERR133985,418994,420771
ERR133985,420771,422617
ERR133985,422617,424255
ERR133985,424255,424763
ERR133985,434682,436613
ERR133985,436613,438448
ERR133985,438448,440248
ERR133985,440248,442007
ERR133985,442007,443760
ERR133985,443760,445506
ERR133985,445506,447338
ERR133985,447338,449140
ERR133985,449140,450910
ERR133985,450910,452749
ERR133985,452749,454574
ERR133985,454574,456423
ERR133985,456423,458192
ERR133985,458192,459959
ERR133985,459959,461737
ERR133985,461737,463496
ERR133985,463496,465294
ERR133985,465294,467089
ERR133985,467089,468781
ERR133985,468781,470541
ERR133985,470541,472373
ERR133985,472373,474192
ERR133985,474192,475819
ERR133985,475819,477579
ERR133985,477579,479349
ERR133985,479349,481144
ERR133985,481144,482990
ERR133985,482990,484831
ERR133985,484831,486663
ERR133985,486663,488420
ERR133985,488420,490193
ERR133985,490193,492007
ERR133985,492007,493791
ERR133985,493791,495636
ERR133985,495636,497440
ERR133985,497440,499287
ERR133985,499287,501054
ERR133985,501054,502868
ERR133985,502868,504665
ERR133985,504665,506420
ERR133985,506420,508246
ERR133985,508246,510008
ERR133985,510008,511817
ERR133985,511817,513585
ERR133985,513585,515384
ERR133985,515384,517120
ERR133985,517120,518927
ERR133985,518927,520741
ERR133985,520741,522545
ERR133985,522545,524308
ERR133985,524308,526156
ERR133985,526156,527811
ERR133985,527811,529588
ERR133985,529588,530746
ERR133985,530746,532530
ERR133985,532530,534287
ERR133985,534287,536106
ERR133985,536106,537878
ERR133985,537878,539692
ERR133985,539692,541465
ERR133985,541465,543151
ERR133985,543151,544928
ERR133985,544928,546691
ERR133985,546691,548460
ERR133985,548460,550283
ERR133985,550283,551998
ERR133985,551998,553749
ERR133985,553749,555580
ERR133985,555580,557410
ERR133985,557410,559171
ERR133985,559171,560895
ERR133985,560895,562666
ERR133985,562666,564441
ERR133985,564441,566203
ERR133985,566203,568018
ERR133985,568018,569699
ERR133985,569699,571640
ERR133985,571640,573441
ERR133985,573441,575230
ERR133985,575230,576991
ERR133985,576991,578822
ERR133985,578822,580575
ERR133985,580575,582401
ERR133985,582401,584112
ERR133985,584112,585869
ERR133985,585869,587664
ERR133985,587664,589459
ERR133985,589459,591291
ERR133985,591291,593051
ERR133985,593051,594864
ERR133985,594864,596694
ERR133985,596694,598489
ERR133985,598489,600295
ERR133985,600295,602093
ERR133985,602093,603910
ERR133985,603910,605722
ERR133985,605722,607349
ERR133985,607349,609309
ERR133985,609309,611113
ERR133985,611113,612886
ERR133985,612886,614680
ERR133985,614680,616444
ERR133985,616444,618255
ERR133985,618255,619983
ERR133985,619983,621754
ERR133985,621754,622745
ERR133985,622745,624601
ERR133985,624601,626520
ERR133985,626520,628314
ERR133985,628314,630157
ERR133985,630157,631967
ERR133985,631967,633771
ERR133985,633771,635560
ERR133985,635560,637387
ERR133985,637387,639156
ERR133985,639156,640961
ERR133985,640961,642682
ERR133985,642682,644515
ERR133985,644515,646283
ERR133985,646283,648039
ERR133985,648039,649762
ERR133985,649762,651554
ERR133985,651554,653346
ERR133985,653346,655181
ERR133985,655181,656936
ERR133985,656936,658753
ERR133985,658753,660521
ERR133985,660521,662301
ERR133985,662301,664106
ERR133985,664106,665956
ERR133985,665956,667730
ERR133985,667730,669528
ERR133985,669528,671303
ERR133985,671303,671933
ERR133985,675916,677900
ERR133985,677900,679745
ERR133985,679745,681541
ERR133985,681541,683302
ERR133985,683302,685118
ERR133985,685118,686963
ERR133985,686963,688797
ERR133985,688797,690553
ERR133985,690553,692309
ERR133985,692309,694077
ERR133985,694077,695847
ERR133985,695847,697647
ERR133985,697647,699405
ERR133985,699405,701091
ERR133985,701091,702866
ERR133985,702866,704629
ERR133985,704629,706453
ERR133985,706453,708106
ERR133985,708106,709888
ERR133985,709888,711221
ERR133985,711221,712998
ERR133985,712998,714780
ERR133985,714780,716619
ERR133985,716619,718446
ERR133985,718446,720186
ERR133985,720186,721945
ERR133985,721945,723687
ERR133985,723687,725296
ERR133985,725296,727128
ERR133985,727128,728884
ERR133985,728884,730638
ERR133985,730638,732486
ERR133985,732486,734267
ERR133985,734267,736019
ERR133985,736019,737824
ERR133985,737824,739656
ERR133985,739656,741477
ERR133985,741477,743325
ERR133985,743325,745088
ERR133985,745088,746657
ERR133985,746657,748320
ERR133985,748320,750154
ERR133985,750154,751957
ERR133985,751957,753717
ERR133985,753717,755510
ERR133985,755510,757351
ERR133985,757351,759078
ERR133985,759078,760915
ERR133985,760915,762670
ERR133985,762670,764430
ERR133985,764430,766187
ERR133985,766187,768002
ERR133985,768002,769793
ERR133985,769793,771548
ERR133985,771548,773308
ERR133985,773308,775143
ERR133985,775143,776979
ERR133985,776979,778803
ERR133985,778803,780595
ERR133985,780595,782413
ERR133985,782413,784210
ERR133985,784210,786058
ERR133985,786058,787905
ERR133985,787905,789754
ERR133985,789754,791542
ERR133985,791542,793340
ERR133985,793340,795186
ERR133985,795186,797003
ERR133985,797003,798813
ERR133985,798813,800636
ERR133985,800636,802270
ERR133985,802270,804004
ERR133985,804004,805854
ERR133985,805854,807679
ERR133985,807679,809447
ERR133985,809447,811278
ERR133985,811278,813118
ERR133985,813118,814909
ERR133985,814909,816655
ERR133985,816655,818422
ERR133985,818422,820195
ERR133985,820195,821951
ERR133985,821951,823673
ERR133985,823673,825468
ERR133985,825468,827311
ERR133985,827311,829140
ERR133985,829140,830977
ERR133985,830977,832809
ERR133985,832809,834613
ERR133985,834613,835626
ERR133985,840865,842810
ERR133985,842810,844605
ERR133985,844605,846110
ERR133985,846110,848062
ERR133985,848062,850058
ERR133985,850058,852058
ERR133985,852058,853832
ERR133985,853832,855542
ERR133985,855542,857331
ERR133985,857331,859158
ERR133985,859158,860912
ERR133985,860912,862705
ERR133985,862705,864502
ERR133985,864502,866259
ERR133985,866259,868007
ERR133985,868007,869799
ERR133985,869799,871495
ERR133985,871495,873333
ERR133985,873333,875152
ERR133985,875152,876914
ERR133985,876914,878701
ERR133985,878701,880512
ERR133985,880512,882267
ERR133985,882267,884040
ERR133985,884040,885805
ERR133985,885805,887646
ERR133985,887646,889420
ERR133985,889420,891276
ERR133985,891276,893073
ERR133985,893073,894885
ERR133985,894885,896699
ERR133985,896699,898450
ERR133985,898450,900265
ERR133985,900265,902030
ERR133985,902030,903801
ERR133985,903801,905619
ERR133985,905619,907450
ERR133985,907450,909206
ERR133985,909206,910955
ERR133985,910955,912664
ERR133985,912664,914423
ERR133985,914423,916235
ERR133985,916235,918083
ERR133985,918083,919918
ERR133985,919918,921462
ERR133985,921462,923426
ERR133985,923426,924911
ERR133985,930478,932401
ERR133985,932401,934203
ERR133985,934203,936036
ERR133985,936036,937876
ERR133985,937876,939682
ERR133985,939682,941511
ERR133985,941511,943353
ERR133985,943353,945188
ERR133985,945188,946962
ERR133985,946962,948795
ERR133985,948795,950630
ERR133985,950630,952398
ERR133985,952398,954167
ERR133985,954167,955943
ERR133985,955943,957715
ERR133985,957715,959474
ERR133985,959474,961232
ERR133985,961232,962962
ERR133985,962962,964901
ERR133985,964901,966531
ERR133985,966531,968380
ERR133985,968380,970380
ERR133985,970380,972297
ERR133985,972297,974087
ERR133985,974087,975847
ERR133985,975847,976837
ERR133985,976837,978533
ERR133985,978533,980286
ERR133985,980286,982081
ERR133985,982081,983928
ERR133985,983928,985706
ERR133985,985706,987518
ERR133985,987518,989358
ERR133985,989358,991120
ERR133985,991120,992884
ERR133985,992884,994674
ERR133985,994674,996479
ERR133985,996479,998279
ERR133985,998279,1000123
ERR133985,1000123,1001897
ERR133985,1001897,1003742
ERR133985,1003742,1005515
ERR133985,1005515,1007151
ERR133985,1007151,1008908
ERR133985,1008908,1010670
ERR133985,1010670,1012504
ERR133985,1012504,1014322
ERR133985,1014322,1016078
ERR133985,1016078,1018061
ERR133985,1018061,1020001
ERR133985,1020001,1021815
ERR133985,1021815,1023617
ERR133985,1023617,1025379
ERR133985,1025379,1027185
ERR133985,1027185,1028985
ERR133985,1028985,1030740
ERR133985,1030740,1032513
ERR133985,1032513,1034292
ERR133985,1034292,1035997
ERR133985,1035997,1037828
ERR133985,1037828,1039642
ERR133985,1039642,1041413
ERR133985,1041413,1043180
ERR133985,1043180,1045001
ERR133985,1045001,1046790
ERR133985,1046790,1048632
ERR133985,1048632,1050386
ERR133985,1050386,1052196
ERR133985,1052196,1053951
ERR133985,1053951,1055454
ERR133985,1055454,1057303
ERR133985,1057303,1059118
ERR133985,1059118,1060952
ERR133985,1060952,1062753
ERR133985,1062753,1064475
ERR133985,1064475,1066301
ERR133985,1066301,1068143
ERR133985,1068143,1069933
ERR133985,1069933,1071719
ERR133985,1071719,1073561
ERR133985,1073561,1075324
ERR133985,1075324,1077108
ERR133985,1077108,1078774
ERR133985,1078774,1080596
ERR133985,1080596,1082444
ERR133985,1082444,1084178
ERR133985,1084178,1085889
ERR133985,1085889,1087638
ERR133985,1087638,1089435
ERR133985,1089435,1090297
ERR133985,1093113,1095025
ERR133985,1095025,1096793
ERR133985,1096793,1098615
ERR133985,1098615,1100434
ERR133985,1100434,1102281
ERR133985,1102281,1104098
ERR133985,1104098,1105865
ERR133985,1105865,1107656
ERR133985,1107656,1109420
ERR133985,1109420,1111214
ERR133985,1111214,1113046
ERR133985,1113046,1114807
ERR133985,1114807,1116416
ERR133985,1116416,1118242
ERR133985,1118242,1119999
ERR133985,1119999,1121622
ERR133985,1121622,1123471
ERR133985,1123471,1125272
ERR133985,1125272,1126948
ERR133985,1126948,1128796
ERR133985,1128796,1130121
ERR133985,1130121,1131958
ERR133985,1131958,1133767
ERR133985,1133767,1135525
ERR133985,1135525,1137313
ERR133985,1137313,1139007
ERR133985,1139007,1140647
ERR133985,1140647,1142412
ERR133985,1142412,1143994
ERR133985,1143994,1145801
ERR133985,1145801,1147555
ERR133985,1147555,1149376
ERR133985,1149376,1151204
ERR133985,1151204,1153023
ERR133985,1153023,1154666
ERR133985,1154666,1156427
ERR133985,1156427,1158166
ERR133985,1158166,1159720
ERR133985,1159720,1161258
ERR133985,1161258,1162496
ERR133985,1162496,1164449
ERR133985,1164449,1166263
ERR133985,1166263,1168014
ERR133985,1168014,1169769
ERR133985,1169769,1171582
ERR133985,1171582,1173326
ERR133985,1173326,1175144
ERR133985,1175144,1176959
ERR133985,1176959,1178729
ERR133985,1178729,1180511
ERR133985,1180511,1182110
ERR133985,1182110,1183950
ERR133985,1183950,1185718
ERR133985,1185718,1187426
ERR133985,1187426,1188366
ERR133985,1188366,1190391
ERR133985,1190391,1192335
ERR133985,1192335,1194102
ERR133985,1194102,1195933
ERR133985,1195933,1197767
ERR133985,1197767,1199511
ERR133985,1199511,1201266
ERR133985,1201266,1203047
ERR133985,1203047,1204785
ERR133985,1204785,1206461
ERR133985,1206461,1208253
ERR133985,1208253,1210102
ERR133985,1210102,1211524
ERR133985,1213874,1214367
ERR133985,1214367,1216344
ERR133985,1219025,1220963
ERR133985,1220963,1222734
ERR133985,1222734,1224551
ERR133985,1224551,1226397
ERR133985,1226397,1228135
ERR133985,1228135,1229808
ERR133985,1229808,1231636
ERR133985,1231636,1233457
ERR133985,1233457,1235273
ERR133985,1235273,1237096
ERR133985,1237096,1238927
ERR133985,1238927,1240697
ERR133985,1240697,1242460
ERR133985,1242460,1244216
ERR133985,1244216,1245915
ERR133985,1245915,1247694
ERR133985,1247694,1249432
ERR133985,1249432,1251280
ERR133985,1251280,1253118
ERR133985,1253118,1254964
ERR133985,1254964,1256760
ERR133985,1256760,1258521
ERR133985,1258521,1260118
ERR133985,1260118,1262114
ERR133985,1262114,1264138
ERR133985,1264138,1266092
ERR133985,1266092,1268056
ERR133985,1268056,1269906
ERR133985,1269906,1271616
ERR133985,1271616,1273383
ERR133985,1273383,1275153
ERR133985,1275153,1276103
ERR133985,1276103,1277704
ERR133985,1277704,1279634
ERR133985,1279634,1281426
ERR133985,1281426,1283113
ERR133985,1283113,1284839
ERR133985,1284839,1286656
ERR133985,1286656,1288494
ERR133985,1288494,1290205
ERR133985,1290205,1292032
ERR133985,1292032,1293768
ERR133985,1293768,1295226
ERR133985,1295226,1297064
ERR133985,1297064,1298722
ERR133985,1298722,1300409
ERR133985,1300409,1300877
ERR133985,1300877,1302849
ERR133985,1302849,1304697
ERR133985,1304697,1306291
ERR133985,1306291,1308102
ERR133985,1308102,1309889
ERR133985,1309889,1311638
ERR133985,1311638,1313449
ERR133985,1313449,1315272
ERR133985,1315272,1317018
ERR133985,1317018,1318811
ERR133985,1318811,1320632
ERR133985,1320632,1322385
ERR133985,1322385,1324086
ERR133985,1324086,1325879
ERR133985,1325879,1327665
ERR133985,1327665,1329417
ERR133985,1329417,1330983
ERR133985,1330983,1332740
ERR133985,1332740,1334544
ERR133985,1334544,1336136
ERR133985,1336136,1337644
ERR133985,1337644,1339305
ERR133985,1339305,1340798
ERR133985,1340798,1342729
ERR133985,1342729,1344570
ERR133985,1344570,1346162
ERR133985,1346162,1347865
ERR133985,1347865,1349621
ERR133985,1349621,1351340
ERR133985,1351340,1353044
ERR133985,1353044,1354825
ERR133985,1354825,1356628
ERR133985,1356628,1358442
ERR133985,1358442,1360254
ERR133985,1360254,1362093
ERR133985,1362093,1363828
ERR133985,1363828,1365349
ERR133985,1365349,1367104
ERR133985,1367104,1368899
ERR133985,1368899,1370746
ERR133985,1370746,1372509
ERR133985,1372509,1374304
ERR133985,1374304,1376126
ERR133985,1376126,1377915
ERR133985,1377915,1379676
ERR133985,1379676,1381452
ERR133985,1381452,1383288
ERR133985,1383288,1384942
ERR133985,1384942,1386816
ERR133985,1386816,1388810
ERR133985,1388810,1390661
ERR133985,1390661,1392425
ERR133985,1392425,1394269
ERR133985,1394269,1396018
ERR133985,1396018,1397767
ERR133985,1397767,1399604
ERR133985,1399604,1401350
ERR133985,1401350,1403193
ERR133985,1403193,1404973
ERR133985,1404973,1406630
ERR133985,1406630,1408454
ERR133985,1408454,1410265
ERR133985,1410265,1412084
ERR133985,1412084,1413806
ERR133985,1413806,1415591
ERR133985,1415591,1417361
ERR133985,1417361,1419143
ERR133985,1419143,1420927
ERR133985,1420927,1422650
ERR133985,1422650,1424451
ERR133985,1424451,1426229
ERR133985,1426229,1427928
ERR133985,1427928,1429730
ERR133985,1429730,1431425
ERR133985,1431425,1433271
ERR133985,1433271,1435114
ERR133985,1435114,1436910
ERR133985,1436910,1438591
ERR133985,1438591,1440357
ERR133985,1440357,1442145
ERR133985,1442145,1443965
ERR133985,1443965,1445765
ERR133985,1445765,1447367
ERR133985,1447367,1449061
ERR133985,1449061,1450802
ERR133985,1450802,1452632
ERR133985,1452632,1454390
ERR133985,1454390,1456053
ERR133985,1456053,1457858
ERR133985,1457858,1459658
ERR133985,1459658,1461461
ERR133985,1461461,1463283
ERR133985,1463283,1465017
ERR133985,1465017,1466864
ERR133985,1466864,1468767
ERR133985,1468767,1470383
ERR133985,1470383,1472137
ERR133985,1472137,1473963
ERR133985,1473963,1475741
ERR133985,1475741,1477502
ERR133985,1477502,1479338
ERR133985,1479338,1481066
ERR133985,1481066,1482852
ERR133985,1482852,1484519
ERR133985,1484519,1486307
ERR133985,1486307,1488072
ERR133985,1488072,1489950
ERR133985,1489950,1491848
ERR133985,1491848,1493577
ERR133985,1493577,1495358
ERR133985,1495358,1497177
ERR133985,1497177,1498962
ERR133985,1498962,1500742
ERR133985,1500742,1502570
ERR133985,1502570,1504324
ERR133985,1504324,1505922
ERR133985,1505922,1507696
ERR133985,1507696,1509300
ERR133985,1509300,1511004
ERR133985,1511004,1512761
ERR133985,1512761,1514525
ERR133985,1514525,1516312
ERR133985,1516312,1517994
ERR133985,1517994,1519765
ERR133985,1519765,1521603
ERR133985,1521603,1523371
ERR133985,1523371,1525176
ERR133985,1525176,1526981
ERR133985,1526981,1528676
ERR133985,1528676,1530328
ERR133985,1530328,1531982
ERR133985,1531982,1533832
ERR133985,1533832,1535664
ERR133985,1535664,1537478
ERR133985,1537478,1539271
ERR133985,1539271,1540986
ERR133985,1544319,1546309
ERR133985,1546309,1547935
ERR133985,1547935,1549522
ERR133985,1549522,1551292
ERR133985,1551292,1553108
ERR133985,1553108,1554882
ERR133985,1554882,1556617
ERR133985,1556617,1558172
ERR133985,1558172,1559623
ERR133985,1563382,1565126
ERR133985,1565126,1567049
ERR133985,1567049,1568828
ERR133985,1568828,1570447
ERR133985,1570447,1572046
ERR133985,1572046,1574046
ERR133985,1574046,1575900
ERR133985,1575900,1577214
ERR133985,1577214,1578886
ERR133985,1578886,1580060
ERR133985,1580060,1581749
ERR133985,1581749,1583518
ERR133985,1583518,1585266
ERR133985,1585266,1587050
ERR133985,1587050,1588555
ERR133985,1588555,1590343
ERR133985,1590343,1592137
ERR133985,1592137,1593735
ERR133985,1593735,1595433
ERR133985,1595433,1597198
ERR133985,1597198,1598851
ERR133985,1598851,1600611
ERR133985,1600611,1602413
ERR133985,1602413,1604334
ERR133985,1604334,1606334
ERR133985,1606334,1608319
ERR133985,1608319,1608759
ERR133985,1608759,1610753
ERR133985,1610753,1612298
ERR133985,1612298,1614135
ERR133985,1614135,1616099
ERR133985,1616099,1618024
ERR133985,1618024,1619996
ERR133985,1619996,1621935
ERR133985,1621935,1623646
ERR133985,1623646,1625424
ERR133985,1625424,1627150
ERR133985,1627150,1628923
ERR133985,1628923,1630565
ERR133985,1638217,1640141
ERR133985,1640141,1641753
ERR133985,1641753,1643554
ERR133985,1643554,1645099
ERR133985,1645099,1646221
ERR133985,1646221,1647971
ERR133985,1647971,1649537
ERR133985,1649537,1651321
ERR133985,1651321,1653140
ERR133985,1653140,1654858
ERR133985,1654858,1656694
ERR133985,1656694,1657590
ERR133985,1657590,1659409
ERR133985,1659409,1661206
ERR133985,1661206,1662985
ERR133985,1662985,1664635
ERR133985,1664635,1666378
ERR133985,1666378,1668171
ERR133985,1668171,1669890
ERR133985,1669890,1671637
ERR133985,1671637,1673301
ERR133985,1673301,1675135
ERR133985,1675135,1676927
ERR133985,1676927,1678777
ERR133985,1678777,1680522
ERR133985,1680522,1682219
ERR133985,1682219,1683930
ERR133985,1683930,1685616
ERR133985,1685616,1687412
ERR133985,1687412,1689083
ERR133985,1689083,1690821
ERR133985,1690821,1692668
ERR133985,1692668,1694453
ERR133985,1694453,1696278
ERR133985,1696278,1698128
ERR133985,1698128,1699960
ERR133985,1699960,1701773
ERR133985,1701773,1703417
ERR133985,1703417,1705247
ERR133985,1705247,1707073
ERR133985,1707073,1708848
ERR133985,1708848,1710667
ERR133985,1710667,1712475
ERR133985,1712475,1714314
ERR133985,1714314,1716105
ERR133985,1716105,1717871
ERR133985,1717871,1719615
ERR133985,1719615,1721343
ERR133985,1721343,1723145
ERR133985,1723145,1724953
ERR133985,1724953,1726644
ERR133985,1726644,1728323
ERR133985,1728323,1730121
ERR133985,1730121,1731961
ERR133985,1731961,1733783
ERR133985,1733783,1735624
ERR133985,1735624,1736866
ERR133985,1736866,1738629
ERR133985,1738629,1740306
ERR133985,1740306,1741839
ERR133985,1741839,1743608
ERR133985,1743608,1745379
ERR133985,1745379,1747155
ERR133985,1747155,1748956
ERR133985,1748956,1750624
ERR133985,1753357,1755351
ERR133985,1755351,1757060
ERR133985,1757060,1758796
ERR133985,1758796,1760502
ERR133985,1760502,1762288
ERR133985,1762288,1763924
ERR133985,1763924,1765701
ERR133985,1765701,1767503
ERR133985,1767503,1769250
ERR133985,1769250,1771000
ERR133985,1771000,1772829
ERR133985,1772829,1774600
ERR133985,1774600,1776195
ERR133985,1776195,1777932
ERR133985,1777932,1779293
ERR133985,1779293,1781024
ERR133985,1781024,1782551
ERR133985,1782551,1784521
ERR133985,1784521,1786478
ERR133985,1786478,1788430
ERR133985,1788430,1790081
ERR133985,1790081,1791865
ERR133985,1791865,1793690
ERR133985,1793690,1795215
ERR133985,1795215,1796900
ERR133985,1796900,1798463
ERR133985,1798463,1800014
ERR133985,1800014,1801786
ERR133985,1801786,1803577
ERR133985,1803577,1805286
ERR133985,1805286,1807090
ERR133985,1807090,1808769
ERR133985,1808769,1810544
ERR133985,1810544,1812303
ERR133985,1812303,1814122
ERR133985,1814122,1815835
ERR133985,1815835,1817512
ERR133985,1817512,1819209
ERR133985,1819209,1820803
ERR133985,1820803,1822612
ERR133985,1822612,1824458
ERR133985,1824458,1826230
ERR133985,1826230,1828024
ERR133985,1828024,1829822
ERR133985,1829822,1831521
ERR133985,1831521,1833265
ERR133985,1833265,1834893
ERR133985,1834893,1836716
ERR133985,1836716,1838471
ERR133985,1838471,1840237
ERR133985,1840237,1841951
ERR133985,1841951,1843748
ERR133985,1843748,1845574
ERR133985,1845574,1847281
ERR133985,1847281,1848984
ERR133985,1848984,1850825
ERR133985,1850825,1852595
ERR133985,1852595,1854413
ERR133985,1854413,1855716
ERR133985,1855716,1857479
ERR133985,1857479,1859327
ERR133985,1859327,1861133
ERR133985,1861133,1862134
ERR133985,1865436,1867199
ERR133985,1867199,1869010
ERR133985,1869010,1870907
ERR133985,1870907,1871821
ERR133985,1871821,1873408
ERR133985,1873408,1875123
ERR133985,1875123,1876644
ERR133985,1876644,1878353
ERR133985,1878353,1879918
ERR133985,1879918,1881679
ERR133985,1881679,1883517
ERR133985,1883517,1885343
ERR133985,1885343,1887097
ERR133985,1887097,1888758
ERR133985,1888758,1890555
ERR133985,1890555,1892341
ERR133985,1892341,1893934
ERR133985,1893934,1895678
ERR133985,1895678,1897179
ERR133985,1897179,1898981
ERR133985,1898981,1900766
ERR133985,1900766,1902542
ERR133985,1902542,1904357
ERR133985,1904357,1906193
ERR133985,1906193,1908010
ERR133985,1908010,1909612
ERR133985,1909612,1911437
ERR133985,1911437,1913191
ERR133985,1913191,1915039
ERR133985,1915039,1916792
ERR133985,1916792,1918579
ERR133985,1918579,1920229
ERR133985,1920229,1921988
ERR133985,1921988,1923813
ERR133985,1923813,1925598
ERR133985,1925598,1927126
ERR133985,1927126,1928975
ERR133985,1928975,1930866
ERR133985,1930866,1932639
ERR133985,1932639,1933861
ERR133985,1933861,1935760
ERR133985,1935760,1937603
ERR133985,1937603,1938874
ERR133985,1938874,1940679
ERR133985,1940679,1942199
ERR133985,1942199,1943645
ERR133985,1943645,1945454
ERR133985,1945454,1947285
