Sequence,Start,End
GPSC5,197945,199844
GPSC5,199844,201609
GPSC5,206782,208782
GPSC5,208782,210606
GPSC5,210606,212433
GPSC5,212433,214239
GPSC5,214239,215900
GPSC5,215900,217874
GPSC5,217874,218004
GPSC5,220397,222213
GPSC5,222213,224184
GPSC5,224184,225929
GPSC5,225929,227925
GPSC5,227925,229494
GPSC5,229494,231264
GPSC5,231264,232893
GPSC5,245947,247789
GPSC5,247789,249639
GPSC5,249639,251472
GPSC5,251472,253354
GPSC5,253354,255212
GPSC5,255212,256981
GPSC5,256981,258773
GPSC5,258773,260403
GPSC5,260403,262401
GPSC5,262401,264211
GPSC5,264211,265969
GPSC5,265969,267792
GPSC5,267792,269574
GPSC5,269574,271359
GPSC5,271359,273188
GPSC5,273188,274946
GPSC5,274946,276788
GPSC5,276788,278599
GPSC5,278599,280402
GPSC5,280402,282198
GPSC5,282198,283879
GPSC5,286715,288691
GPSC5,288691,290193
GPSC5,290193,292021
GPSC5,292021,293821
GPSC5,293821,295629
GPSC5,295629,297399
GPSC5,299647,301647
GPSC5,301647,303419
GPSC5,303419,305181
GPSC5,305181,306934
GPSC5,306934,308761
GPSC5,308761,310534
GPSC5,310534,312331
GPSC5,312331,314142
GPSC5,314142,315904
GPSC5,315904,317670
GPSC5,317670,319502
GPSC5,319502,321272
GPSC5,321272,323061
GPSC5,323061,324874
GPSC5,324874,326546
GPSC5,326546,328469
GPSC5,328469,330241
GPSC5,330241,331950
GPSC5,331950,333747
GPSC5,333747,335363
GPSC5,338829,340809
GPSC5,351158,353133
GPSC5,353133,354903
GPSC5,354903,356698
GPSC5,356698,358531
GPSC5,358531,360351
GPSC5,360351,362178
GPSC5,362178,363940
GPSC5,363940,365703
GPSC5,365703,367473
GPSC5,367473,368962
GPSC5,368962,370411
GPSC5,370411,372213
GPSC5,372213,373757
GPSC5,373757,375622
GPSC5,375622,375824
GPSC5,375824,377979
GPSC5,377979,379977
GPSC5,379977,381604
GPSC5,381604,382193
GPSC5,382193,383819
GPSC5,397702,397857
GPSC5,397857,399904
GPSC5,399904,401677
GPSC5,401677,403517
GPSC5,403517,405334
GPSC5,405334,405541
GPSC5,408918,410799
GPSC5,410799,412758
GPSC5,412758,414495
GPSC5,414495,416128
GPSC5,416128,416883
GPSC5,416883,418682
GPSC5,418682,420447
GPSC5,420447,422272
GPSC5,422272,424116
GPSC5,424116,425951
GPSC5,425951,427655
GPSC5,427655,429454
GPSC5,429454,431227
GPSC5,431227,433195
GPSC5,433195,434974
GPSC5,434974,436816
GPSC5,436816,438654
GPSC5,438654,440460
GPSC5,440460,442219
GPSC5,442219,444012
GPSC5,444012,445776
GPSC5,445776,447606
GPSC5,447606,449441
GPSC5,449441,451286
GPSC5,451286,453124
GPSC5,453124,454915
GPSC5,454915,456890
GPSC5,456890,458683
GPSC5,458683,460528
GPSC5,460528,462311
GPSC5,462311,463950
GPSC5,463950,465754
GPSC5,465754,467522
GPSC5,467522,469370
GPSC5,469370,471214
GPSC5,471214,473041
GPSC5,476651,476673
GPSC5,480098,482098
GPSC5,482098,483882
GPSC5,483882,485644
GPSC5,495345,497265
GPSC5,497265,498921
GPSC5,498921,500876
GPSC5,500876,502419
GPSC5,502419,504285
GPSC5,504285,506281
GPSC5,506281,508015
GPSC5,508015,509767
GPSC5,509767,511588
GPSC5,511588,513405
GPSC5,513405,515202
GPSC5,515202,517016
GPSC5,517016,518798
GPSC5,518798,520386
GPSC5,520386,522054
GPSC5,522054,524047
GPSC5,524047,526047
GPSC5,526047,527815
GPSC5,527815,529652
GPSC5,529652,531427
GPSC5,531427,533036
GPSC5,536428,538288
GPSC5,538288,538518
GPSC5,541835,543796
GPSC5,543796,545067
GPSC5,545067,546188
GPSC5,548812,548831
GPSC5,551967,552501
GPSC5,552501,554282
GPSC5,554282,556034
GPSC5,556034,557850
GPSC5,557850,559626
GPSC5,559626,561318
GPSC5,561318,563112
GPSC5,563112,564887
GPSC5,564887,566265
GPSC5,566265,568058
GPSC5,571050,572389
GPSC5,572389,574389
GPSC5,574389,576349
GPSC5,576349,578203
GPSC5,578203,579975
GPSC5,579975,581783
GPSC5,581783,583555
GPSC5,583555,585422
GPSC5,585422,587189
GPSC5,587189,588957
GPSC5,588957,590787
GPSC5,590787,592607
GPSC5,592607,594431
GPSC5,594431,596342
GPSC5,596342,598060
GPSC5,598060,599737
GPSC5,599737,601498
GPSC5,601498,603258
GPSC5,603258,605137
GPSC5,605137,606924
GPSC5,606924,608755
GPSC5,608755,610540
GPSC5,610540,612309
GPSC5,612309,614129
GPSC5,614129,615922
GPSC5,619266,621266
GPSC5,621266,623084
GPSC5,623084,624845
GPSC5,627453,629144
GPSC5,629144,631061
GPSC5,631061,632733
GPSC5,632733,634271
GPSC5,634271,636087
GPSC5,639479,641279
GPSC5,641279,643268
GPSC5,643268,645013
GPSC5,645013,646799
GPSC5,646799,648647
GPSC5,648647,650462
GPSC5,650462,652280
GPSC5,652280,654096
GPSC5,654096,655907
GPSC5,655907,657657
GPSC5,657657,659435
GPSC5,659435,661218
GPSC5,661218,663061
GPSC5,670295,672255
GPSC5,672255,674133
GPSC5,674133,675939
GPSC5,675939,677693
GPSC5,677693,679512
GPSC5,679512,681165
GPSC5,681165,682990
GPSC5,682990,684593
GPSC5,684593,686419
GPSC5,686419,688194
GPSC5,688194,689998
GPSC5,689998,691634
GPSC5,691634,693386
GPSC5,693386,695124
GPSC5,695124,696683
GPSC5,696683,698309
GPSC5,698309,700306
GPSC5,700306,701793
GPSC5,701793,703720
GPSC5,703720,705538
GPSC5,705538,707517
GPSC5,707517,709317
GPSC5,709317,711101
GPSC5,711101,712912
GPSC5,712912,714697
GPSC5,714697,716531
GPSC5,716531,718338
GPSC5,718338,720299
GPSC5,720299,722234
GPSC5,722234,724016
GPSC5,724016,724982
GPSC5,724982,727117
GPSC5,727117,729051
GPSC5,729051,730881
GPSC5,730881,732674
GPSC5,732674,734511
GPSC5,734511,736281
GPSC5,736281,738121
GPSC5,738121,739924
GPSC5,739924,741677
GPSC5,741677,743462
GPSC5,743462,745298
GPSC5,745298,747064
GPSC5,747064,748876
GPSC5,748876,750701
GPSC5,750701,752521
GPSC5,752521,754318
GPSC5,754318,756097
GPSC5,756097,757934
GPSC5,757934,759759
GPSC5,759759,761543
GPSC5,761543,763364
GPSC5,763364,765157
GPSC5,765157,766927
GPSC5,766927,768774
GPSC5,768774,770598
GPSC5,773221,775184
GPSC5,775184,776969
GPSC5,776969,778758
GPSC5,778758,780510
GPSC5,780510,782278
GPSC5,782278,784101
GPSC5,784101,785852
GPSC5,785852,787690
GPSC5,787690,789302
GPSC5,789302,789719
GPSC5,791934,793934
GPSC5,793934,795754
GPSC5,795754,797402
GPSC5,797402,797824
GPSC5,797824,799635
GPSC5,799635,801441
GPSC5,801441,803269
GPSC5,806238,808068
GPSC5,808068,809821
GPSC5,809821,811628
GPSC5,811628,813471
GPSC5,813471,815317
GPSC5,815317,817101
GPSC5,817101,819054
GPSC5,819054,820872
GPSC5,820872,822714
GPSC5,822714,824705
GPSC5,824705,826492
GPSC5,826492,828245
GPSC5,828245,830050
GPSC5,830050,831919
GPSC5,831919,833645
GPSC5,833645,835491
GPSC5,835491,837319
GPSC5,837319,839133
GPSC5,839133,840956
GPSC5,840956,842760
GPSC5,842760,844412
GPSC5,847797,849797
GPSC5,849797,851555
GPSC5,851555,853179
GPSC5,853179,855020
GPSC5,855020,856886
GPSC5,859402,861113
GPSC5,861113,862286
GPSC5,862286,864132
GPSC5,864132,865873
GPSC5,865873,867706
GPSC5,867706,869481
GPSC5,869481,871292
GPSC5,871292,873123
GPSC5,873123,874788
GPSC5,874788,876516
GPSC5,876516,878323
GPSC5,878323,880083
GPSC5,880083,881806
GPSC5,881806,883623
GPSC5,883623,885434
GPSC5,885434,887243
GPSC5,887243,889039
GPSC5,892069,892644
GPSC5,892644,894418
GPSC5,894418,896152
GPSC5,896152,897905
GPSC5,897905,899602
GPSC5,899602,901445
GPSC5,901445,903238
GPSC5,903238,905077
GPSC5,905077,906883
GPSC5,906883,908646
GPSC5,908646,910425
GPSC5,910425,911372
GPSC5,911372,913138
GPSC5,915890,917760
GPSC5,917760,919702
GPSC5,919702,921518
GPSC5,921518,923231
GPSC5,923231,925072
GPSC5,925072,927031
GPSC5,927031,928837
GPSC5,928837,930641
GPSC5,930641,932394
GPSC5,932394,934298
GPSC5,934298,936078
GPSC5,936078,937844
GPSC5,937844,939604
GPSC5,939604,941405
GPSC5,941405,943240
GPSC5,943240,944934
GPSC5,944934,946728
GPSC5,946728,948499
GPSC5,948499,950269
GPSC5,950269,952029
GPSC5,952029,953675
GPSC5,953675,955465
GPSC5,955465,957227
GPSC5,957227,958853
GPSC5,958853,960853
GPSC5,960853,962542
GPSC5,962542,964495
GPSC5,964495,966168
GPSC5,966168,968013
GPSC5,968013,969833
GPSC5,969833,971489
GPSC5,971489,973045
GPSC5,973045,974959
GPSC5,974959,975098
GPSC5,975098,977253
GPSC5,977253,979250
GPSC5,979250,981097
GPSC5,981097,982920
GPSC5,982920,984731
GPSC5,984731,986393
GPSC5,986393,988112
GPSC5,988112,989845
GPSC5,989845,991681
GPSC5,991681,993424
GPSC5,993424,995095
GPSC5,995095,996812
GPSC5,996812,998596
GPSC5,998596,1000259
GPSC5,1000259,1002035
GPSC5,1002035,1003849
GPSC5,1003849,1005693
GPSC5,1005693,1007459
GPSC5,1007459,1009300
GPSC5,1009300,1011125
GPSC5,1011125,1012887
GPSC5,1012887,1014664
GPSC5,1014664,1016428
GPSC5,1019598,1021483
GPSC5,1021483,1021687
GPSC5,1025117,1027089
GPSC5,1027089,1028884
GPSC5,1028884,1030644
GPSC5,1030644,1032434
GPSC5,1032434,1034025
GPSC5,1036283,1038079
GPSC5,1038079,1039952
GPSC5,1039952,1041712
GPSC5,1041712,1043528
GPSC5,1043528,1045286
GPSC5,1045286,1047060
GPSC5,1047060,1048802
GPSC5,1048802,1050644
GPSC5,1050644,1052404
GPSC5,1052404,1054173
GPSC5,1054173,1056005
GPSC5,1056005,1057769
GPSC5,1057769,1059517
GPSC5,1059517,1061301
GPSC5,1061301,1063150
GPSC5,1063150,1064859
GPSC5,1064859,1066622
GPSC5,1066622,1068384
GPSC5,1068384,1070206
GPSC5,1070206,1071954
GPSC5,1071954,1073775
GPSC5,1073775,1075674
GPSC5,1075674,1077402
GPSC5,1085594,1085618
GPSC5,1099489,1101465
GPSC5,1101465,1103316
GPSC5,1103316,1105162
GPSC5,1105162,1106973
GPSC5,1106973,1108722
GPSC5,1108722,1110474
GPSC5,1110474,1112303
GPSC5,1112303,1114069
GPSC5,1118499,1120437
GPSC5,1120437,1122193
GPSC5,1122193,1123991
GPSC5,1123991,1125896
GPSC5,1125896,1127713
GPSC5,1127713,1129531
GPSC5,1129531,1131320
GPSC5,1131320,1133114
GPSC5,1133114,1134739
GPSC5,1134739,1136721
GPSC5,1136721,1138505
GPSC5,1138505,1140351
GPSC5,1140351,1142124
GPSC5,1142124,1143909
GPSC5,1143909,1145703
GPSC5,1145703,1147477
GPSC5,1147477,1149251
GPSC5,1149251,1151029
GPSC5,1151029,1152769
GPSC5,1152769,1154477
GPSC5,1154477,1156260
GPSC5,1156260,1158022
GPSC5,1158022,1159850
GPSC5,1159850,1161664
GPSC5,1161664,1163513
GPSC5,1163513,1165343
GPSC5,1165343,1167189
GPSC5,1167189,1168975
GPSC5,1168975,1170607
GPSC5,1170607,1172404
GPSC5,1172404,1174207
GPSC5,1174207,1176011
GPSC5,1176011,1177760
GPSC5,1177760,1179585
GPSC5,1179585,1181392
GPSC5,1181392,1183206
GPSC5,1183206,1185011
GPSC5,1188147,1190147
GPSC5,1190147,1191999
GPSC5,1191999,1193669
GPSC5,1193669,1195452
GPSC5,1195452,1197231
GPSC5,1197231,1199083
GPSC5,1199083,1200832
GPSC5,1200832,1202657
GPSC5,1202657,1204348
GPSC5,1204348,1206133
GPSC5,1206133,1207929
GPSC5,1207929,1209725
GPSC5,1209725,1211526
GPSC5,1211526,1213374
GPSC5,1213374,1215087
GPSC5,1215087,1216594
GPSC5,1216594,1218525
GPSC5,1218525,1220279
GPSC5,1220279,1222052
GPSC5,1222052,1223726
GPSC5,1226854,1228722
GPSC5,1231356,1232515
GPSC5,1232515,1233696
GPSC5,1233696,1234853
GPSC5,1256208,1258026
GPSC5,1258026,1259834
GPSC5,1259834,1261366
GPSC5,1261366,1263352
GPSC5,1263352,1265137
GPSC5,1265137,1267070
GPSC5,1267070,1268903
GPSC5,1268903,1270665
GPSC5,1270665,1272494
GPSC5,1272494,1274340
GPSC5,1274340,1276107
GPSC5,1276107,1277941
GPSC5,1277941,1279842
GPSC5,1279842,1281612
GPSC5,1281612,1283405
GPSC5,1283405,1285199
GPSC5,1285199,1287030
GPSC5,1287030,1288838
GPSC5,1288838,1290581
GPSC5,1290581,1292059
GPSC5,1295531,1297438
GPSC5,1297438,1299401
GPSC5,1299401,1301183
GPSC5,1301183,1303088
GPSC5,1303088,1304901
GPSC5,1304901,1306651
GPSC5,1306651,1308444
GPSC5,1308444,1310290
GPSC5,1310290,1312077
GPSC5,1312077,1313910
GPSC5,1313910,1315735
GPSC5,1315735,1317535
GPSC5,1317535,1319337
GPSC5,1319337,1321180
GPSC5,1321180,1323012
GPSC5,1323012,1324344
GPSC5,1324344,1326330
GPSC5,1326330,1328216
GPSC5,1328216,1330067
GPSC5,1330067,1331823
GPSC5,1331823,1333823
GPSC5,1333823,1335763
GPSC5,1335763,1337377
GPSC5,1337377,1338751
GPSC5,1338751,1340532
GPSC5,1340532,1342316
GPSC5,1342316,1344086
GPSC5,1344086,1345908
GPSC5,1345908,1347699
GPSC5,1347699,1349488
GPSC5,1349488,1351261
GPSC5,1351261,1352990
GPSC5,1352990,1354755
GPSC5,1354755,1356480
GPSC5,1356480,1358235
GPSC5,1358235,1359785
GPSC5,1359785,1361652
GPSC5,1361652,1363316
GPSC5,1363316,1365106
GPSC5,1365106,1366822
GPSC5,1366822,1368491
GPSC5,1371060,1372093
GPSC5,1372093,1373724
GPSC5,1373724,1375486
GPSC5,1375486,1377259
GPSC5,1377259,1379013
GPSC5,1379013,1380790
GPSC5,1380790,1382626
GPSC5,1382626,1384381
GPSC5,1384381,1386216
GPSC5,1386216,1388049
GPSC5,1388049,1389897
GPSC5,1389897,1391664
GPSC5,1391664,1393483
GPSC5,1393483,1395419
GPSC5,1395419,1397193
GPSC5,1397193,1398957
GPSC5,1398957,1400762
GPSC5,1400762,1402601
GPSC5,1402601,1404363
GPSC5,1404363,1406200
GPSC5,1406200,1407456
GPSC5,1407456,1409372
GPSC5,1409372,1411302
GPSC5,1411302,1413123
GPSC5,1413123,1414932
GPSC5,1414932,1416695
GPSC5,1416695,1418506
GPSC5,1418506,1420311
GPSC5,1420311,1422111
GPSC5,1422111,1423905
GPSC5,1432621,1434592
GPSC5,1434592,1436432
GPSC5,1436432,1438244
GPSC5,1438244,1440064
GPSC5,1440064,1441819
GPSC5,1441819,1443581
GPSC5,1443581,1445420
GPSC5,1445420,1447169
GPSC5,1447169,1448947
GPSC5,1448947,1450743
GPSC5,1489240,1491156
GPSC5,1491156,1493092
GPSC5,1493092,1494798
GPSC5,1494798,1496088
GPSC5,1496088,1497966
GPSC5,1497966,1499841
GPSC5,1499841,1501811
GPSC5,1501811,1503649
GPSC5,1503649,1505440
GPSC5,1505440,1507270
GPSC5,1507270,1509034
GPSC5,1509034,1510875
GPSC5,1510875,1512648
GPSC5,1512648,1514141
GPSC5,1514141,1516141
GPSC5,1516141,1517889
GPSC5,1517889,1519720
GPSC5,1519720,1521472
GPSC5,1521472,1523320
GPSC5,1523320,1525174
GPSC5,1525174,1527004
GPSC5,1527004,1528636
GPSC5,1528636,1530627
GPSC5,1530627,1532342
GPSC5,1532342,1534126
GPSC5,1534126,1535925
GPSC5,1535925,1537703
GPSC5,1537703,1539487
GPSC5,1539487,1541223
GPSC5,1541223,1543004
GPSC5,1543004,1544752
GPSC5,1544752,1546592
GPSC5,1546592,1548387
GPSC5,1548387,1550158
GPSC5,1550158,1551919
GPSC5,1551919,1552495
GPSC5,1552495,1554260
GPSC5,1554260,1556154
GPSC5,1556154,1557891
GPSC5,1557891,1559723
GPSC5,1559723,1561549
GPSC5,1561549,1563291
GPSC5,1563291,1565124
GPSC5,1565124,1566844
GPSC5,1566844,1568581
GPSC5,1568581,1570047
GPSC5,1570047,1571848
GPSC5,1571848,1573621
GPSC5,1573621,1575391
GPSC5,1575391,1577165
GPSC5,1577165,1578935
GPSC5,1578935,1580773
GPSC5,1580773,1582545
GPSC5,1585907,1587781
GPSC5,1587781,1589749
GPSC5,1589749,1591514
GPSC5,1591514,1593125
GPSC5,1593125,1594853
GPSC5,1594853,1596684
GPSC5,1596684,1598476
GPSC5,1598476,1600177
GPSC5,1600177,1602013
GPSC5,1602013,1603858
GPSC5,1603858,1605354
GPSC5,1605354,1606875
GPSC5,1606875,1608867
GPSC5,1608867,1610700
GPSC5,1610700,1612551
GPSC5,1612551,1614532
GPSC5,1614532,1616335
GPSC5,1616335,1618112
GPSC5,1618112,1619892
GPSC5,1619892,1621687
GPSC5,1624938,1626774
GPSC5,1626774,1628774
GPSC5,1628774,1630580
GPSC5,1630580,1632341
GPSC5,1632341,1634097
GPSC5,1634097,1635613
GPSC5,1638965,1640813
GPSC5,1640813,1642674
GPSC5,1642674,1644621
GPSC5,1644621,1646492
GPSC5,1646492,1648291
GPSC5,1648291,1650056
GPSC5,1650056,1651829
GPSC5,1651829,1653561
GPSC5,1653561,1655322
GPSC5,1655322,1657102
GPSC5,1657102,1658869
GPSC5,1658869,1660640
GPSC5,1660640,1662487
GPSC5,1662487,1664337
GPSC5,1664337,1666156
GPSC5,1666156,1668002
GPSC5,1668002,1669579
GPSC5,1669579,1671101
GPSC5,1671101,1672914
GPSC5,1676215,1677797
GPSC5,1677797,1678340
GPSC5,1678340,1680169
GPSC5,1680169,1682169
GPSC5,1682169,1684032
GPSC5,1684032,1685847
GPSC5,1685847,1687580
GPSC5,1687580,1689260
GPSC5,1689260,1691042
GPSC5,1691042,1692826
GPSC5,1692826,1694669
GPSC5,1694669,1696453
GPSC5,1696453,1698129
GPSC5,1698129,1699950
GPSC5,1699950,1701750
GPSC5,1701750,1703508
GPSC5,1703508,1705259
GPSC5,1705259,1707032
GPSC5,1707032,1708847
GPSC5,1708847,1710679
GPSC5,1710679,1712525
GPSC5,1712525,1714280
GPSC5,1714280,1715943
GPSC5,1715943,1717529
GPSC5,1717529,1719325
GPSC5,1719325,1721161
GPSC5,1721161,1722971
GPSC5,1722971,1724796
GPSC5,1724796,1726459
GPSC5,1726459,1728259
GPSC5,1728259,1730066
GPSC5,1730066,1731576
GPSC5,1731576,1733461
GPSC5,1737874,1739752
GPSC5,1739752,1741740
GPSC5,1741740,1743405
GPSC5,1743405,1745197
GPSC5,1745197,1747031
GPSC5,1747031,1748820
GPSC5,1748820,1750615
GPSC5,1750615,1752356
GPSC5,1752356,1754041
GPSC5,1754041,1755805
GPSC5,1755805,1757604
GPSC5,1757604,1759390
GPSC5,1759390,1761233
GPSC5,1761233,1763017
GPSC5,1763017,1764850
GPSC5,1764850,1766601
GPSC5,1770031,1771567
GPSC5,1771567,1772752
GPSC5,1772752,1774452
GPSC5,1774452,1776206
GPSC5,1779704,1781615
GPSC5,1781615,1783615
GPSC5,1783615,1785412
GPSC5,1785412,1787204
GPSC5,1787204,1789033
GPSC5,1789033,1789492
GPSC5,1798465,1800295
GPSC5,1800295,1802093
GPSC5,1802093,1804082
GPSC5,1804082,1805895
GPSC5,1805895,1807677
GPSC5,1807677,1809487
GPSC5,1809487,1811277
GPSC5,1811277,1813437
GPSC5,1813437,1815370
GPSC5,1815370,1817337
GPSC5,1817337,1819155
GPSC5,1819155,1820960
GPSC5,1820960,1822555
GPSC5,1822555,1824368
GPSC5,1824368,1826127
GPSC5,1826127,1827964
GPSC5,1827964,1829746
GPSC5,1829746,1831586
GPSC5,1831586,1833400
GPSC5,1833400,1835171
GPSC5,1835171,1836937
GPSC5,1836937,1838708
GPSC5,1838708,1840467
GPSC5,1840467,1842132
GPSC5,1842132,1843915
GPSC5,1843915,1845669
GPSC5,1845669,1847435
GPSC5,1847435,1849173
GPSC5,1849173,1850803
GPSC5,1850803,1852622
GPSC5,1852622,1854503
GPSC5,1854503,1856466
GPSC5,1856466,1858008
GPSC5,1858008,1859837
GPSC5,1859837,1861597
GPSC5,1861597,1863406
GPSC5,1863406,1865313
GPSC5,1865313,1867232
GPSC5,1867232,1869120
GPSC5,1869120,1871009
GPSC5,1871009,1872832
GPSC5,1872832,1874648
GPSC5,1874648,1876062
GPSC5,1876062,1877816
GPSC5,1877816,1879660
GPSC5,1879660,1881420
GPSC5,1881420,1883359
GPSC5,1883359,1885145
GPSC5,1885145,1886911
GPSC5,1886911,1888701
GPSC5,1888701,1890518
GPSC5,1890518,1892222
GPSC5,1892222,1894069
GPSC5,1894069,1895696
GPSC5,1895696,1897470
GPSC5,1897470,1899305
GPSC5,1899305,1900742
GPSC5,1900742,1902716
GPSC5,1902716,1904497
GPSC5,1904497,1906272
GPSC5,1906272,1907871
GPSC5,1907871,1909717
GPSC5,1909717,1911548
GPSC5,1911548,1913378
GPSC5,1913378,1915192
GPSC5,1915192,1916992
GPSC5,1916992,1918745
GPSC5,1918745,1920594
GPSC5,1930794,1932632
GPSC5,1932632,1934632
GPSC5,1934632,1936268
GPSC5,1936268,1938076
GPSC5,1938076,1939805
GPSC5,1939805,1941481
GPSC5,1941481,1943369
GPSC5,1943369,1945196
GPSC5,1945196,1946994
GPSC5,1946994,1948120
GPSC5,1950717,1952518
GPSC5,1952518,1954323
GPSC5,1954323,1956316
GPSC5,1956316,1958133
GPSC5,1958133,1959873
GPSC5,1959873,1961655
GPSC5,1961655,1963362
GPSC5,1963362,1965097
GPSC5,1965097,1966842
GPSC5,1966842,1968591
GPSC5,1968591,1970359
GPSC5,1970359,1972121
GPSC5,1972121,1973934
GPSC5,1973934,1975577
GPSC5,1975577,1977365
GPSC5,1977365,1979214
GPSC5,1979214,1980954
GPSC5,1980954,1982736
GPSC5,1982736,1984529
GPSC5,1984529,1986143
GPSC5,1986143,1987986
GPSC5,1987986,1989703
GPSC5,1989703,1991188
GPSC5,1991188,1993015
GPSC5,1993015,1994774
GPSC5,1994774,1996618
GPSC5,1996618,1998424
GPSC5,1998424,2000399
GPSC5,2000399,2002156
GPSC5,2002156,2003888
GPSC5,2003888,2005739
GPSC5,2005739,2007494
GPSC5,2007494,2009261
GPSC5,2009261,2011027
GPSC5,2011027,2012864
GPSC5,2012864,2014659
GPSC5,2014659,2016446
GPSC5,2016446,2018249
GPSC5,2023040,2024979
GPSC5,2024979,2026793
GPSC5,2026793,2028641
GPSC5,2028641,2030431
GPSC5,2030431,2032237
GPSC5,2032237,2034071
GPSC5,2034071,2035624
GPSC5,2035624,2037376
GPSC5,2037376,2039131
GPSC5,2039131,2040906
GPSC5,2040906,2042642
GPSC5,2042642,2044470
GPSC5,2044470,2046228
GPSC5,2046228,2047966
GPSC5,2047966,2049795
GPSC5,2049795,2051540
GPSC5,2051540,2053300
GPSC5,2053300,2054943
GPSC5,2054943,2056760
GPSC5,2056760,2058366
GPSC5,2058366,2060049
GPSC5,2060049,2061745
GPSC5,2061745,2063452
GPSC5,2063452,2065205
GPSC5,2065205,2066964
GPSC5,2066964,2068730
GPSC5,2068730,2070476
GPSC5,2070476,2072303
GPSC5,2072303,2073949
GPSC5,2077760,2079697
GPSC5,2079697,2081451
GPSC5,2081451,2083242
GPSC5,2083242,2085051
GPSC5,2085051,2086658
GPSC5,2092977,2094656
GPSC5,2094656,2096505
GPSC5,2096505,2098278
GPSC5,2098278,2100115
GPSC5,2100115,2102005
GPSC5,2102005,2103714
GPSC5,2103714,2105503
GPSC5,2105503,2107209
GPSC5,2107209,2108842
GPSC5,2108842,2110595
GPSC8,116,2098
GPSC8,2098,3943
GPSC8,3943,5781
GPSC8,5781,7621
GPSC8,7621,9453
GPSC8,9453,11167
GPSC8,11167,12949
GPSC8,16138,17932
GPSC8,17932,19718
GPSC8,19718,21471
GPSC8,21471,23054
GPSC8,23054,24787
GPSC8,32469,32490
GPSC8,54822,56697
GPSC8,56697,58592
GPSC8,58592,60367
GPSC8,60367,62023
GPSC8,62023,63852
GPSC8,63852,65652
GPSC8,65652,67424
GPSC8,67424,69294
GPSC8,69294,71099
GPSC8,71099,72715
GPSC8,72715,74543
GPSC8,74543,76349
GPSC8,76349,77927
GPSC8,84558,86521
GPSC8,86521,88286
GPSC8,88286,90070
GPSC8,90070,91871
GPSC8,91871,93714
GPSC8,93714,95517
GPSC8,95517,97187
GPSC8,97187,99154
GPSC8,99154,100918
GPSC8,100918,102691
GPSC8,102691,104454
GPSC8,104454,106277
GPSC8,106277,108078
GPSC8,108078,109846
GPSC8,109846,111525
GPSC8,111525,113462
GPSC8,113462,115309
GPSC8,115309,117193
GPSC8,117193,118968
GPSC8,118968,120552
GPSC8,120552,122375
GPSC8,122375,124388
GPSC8,124388,125306
GPSC8,125306,127081
GPSC8,127081,128713
GPSC8,128713,130540
GPSC8,130540,132475
GPSC8,132475,134141
GPSC8,134141,135670
GPSC8,135670,137670
GPSC8,137670,139628
GPSC8,141844,143715
GPSC8,143715,145500
GPSC8,145500,147438
GPSC8,147438,149438
GPSC8,149438,151208
GPSC8,155005,155392
GPSC8,155392,157164
GPSC8,157164,158969
GPSC8,158969,159872
GPSC8,159872,161639
GPSC8,161639,162694
GPSC8,162694,164146
GPSC8,164146,165640
GPSC8,165640,167640
GPSC8,167640,169234
GPSC8,169234,169779
GPSC8,172614,174567
GPSC8,174567,176391
GPSC8,176391,178205
GPSC8,178205,180039
GPSC8,180039,181792
GPSC8,181792,183559
GPSC8,183559,185159
GPSC8,185159,185870
GPSC8,185870,187546
GPSC8,187546,189300
GPSC8,189300,191076
GPSC8,191076,192843
GPSC8,192843,194723
GPSC8,194723,196532
GPSC8,196532,198342
GPSC8,198342,199995
GPSC8,199995,201974
GPSC8,201974,203776
GPSC8,203776,205609
GPSC8,205609,207201
GPSC8,207201,209129
GPSC8,209129,210874
GPSC8,210874,212869
GPSC8,212869,214438
GPSC8,214438,216226
GPSC8,216226,218027
GPSC8,218027,219847
GPSC8,219847,221697
GPSC8,221697,223530
GPSC8,223530,225207
GPSC8,225207,227068
GPSC8,227068,228837
GPSC8,228837,230629
GPSC8,230629,232461
GPSC8,232461,234267
GPSC8,234267,236077
GPSC8,236077,237835
GPSC8,237835,239658
GPSC8,239658,241440
GPSC8,241440,243225
GPSC8,243225,245054
GPSC8,245054,246812
GPSC8,246812,248654
GPSC8,248654,250465
GPSC8,250465,252268
GPSC8,252268,254064
GPSC8,254064,255745
GPSC8,258581,260557
GPSC8,260557,262059
GPSC8,262059,263887
GPSC8,263887,265687
GPSC8,265687,267495
GPSC8,267495,269265
GPSC8,269265,270925
GPSC8,270925,272677
GPSC8,272677,274442
GPSC8,274442,276204
GPSC8,276204,277957
GPSC8,277957,279783
GPSC8,279783,281557
GPSC8,281557,283354
GPSC8,283354,285165
GPSC8,285165,286972
GPSC8,286972,288738
GPSC8,288738,290570
GPSC8,290570,292340
GPSC8,292340,294129
GPSC8,294129,295942
GPSC8,295942,297614
GPSC8,297614,299582
GPSC8,299582,301354
GPSC8,301354,303063
GPSC8,303063,304864
GPSC8,304864,306649
GPSC8,306649,308250
GPSC8,308250,310177
GPSC8,310177,311933
GPSC8,322840,324840
GPSC8,324840,326598
GPSC8,326598,328316
GPSC8,328316,330134
GPSC8,332515,334435
GPSC8,334435,336374
GPSC8,336374,338205
GPSC8,338205,340025
GPSC8,340025,341853
GPSC8,341853,343615
GPSC8,343615,345378
